age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,annual_income
22, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,30, Europe, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, Europe, >50K
67, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2392,75, NorthAmerica, >50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
40, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, NorthAmerica, <=50K
24, Private, 11th, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
26, Private, Masters, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, NorthAmerica, <=50K
38, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,38, NorthAmerica, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, NorthAmerica, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, NorthAmerica, >50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, NorthAmerica, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Female,0,1902,40, NorthAmerica, >50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,35, NorthAmerica, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
35, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, NorthAmerica, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, NorthAmerica, <=50K
47, Private, 11th, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, NorthAmerica, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,35, NorthAmerica, <=50K
75, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, NorthAmerica, >50K
48, Private, Some-college, Widowed, Exec-managerial, Unmarried, Black, Female,0,1669,38, NorthAmerica, <=50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,30, NorthAmerica, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, NorthAmerica, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, NorthAmerica, >50K
40, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, NorthAmerica, >50K
75, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, NorthAmerica, >50K
27, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, NorthAmerica, <=50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,35, NorthAmerica, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, >50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, NorthAmerica, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, NorthAmerica, >50K
29, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,56, NorthAmerica, <=50K
37, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, NorthAmerica, >50K
22, Private, 9th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,30, NorthAmerica, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
46, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, Asia, <=50K
62, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
49, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Female,0,0,35, LatinAmerica, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Asia, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, NorthAmerica, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,32, NorthAmerica, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2829,0,30, Mexico, <=50K
31, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
33, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,25, NorthAmerica, <=50K
25, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
37, Private, Assoc-voc, Divorced, Tech-support, Unmarried, White, Female,0,0,52, NorthAmerica, <=50K
49, Private, Some-college, Divorced, Tech-support, Other-relative, White, Male,0,0,35, NorthAmerica, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,60, NorthAmerica, <=50K
37, Private, Masters, Separated, Exec-managerial, Not-in-family, White, Male,0,0,45, NorthAmerica, >50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, >50K
35, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,4650,0,50, NorthAmerica, <=50K
49, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, NorthAmerica, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,1762,32, NorthAmerica, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, NorthAmerica, <=50K
60, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
31, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,2238,40, NorthAmerica, <=50K
30, Private, HS-grad, Married-AF-spouse, Adm-clerical, Husband, White, Male,0,0,60, NorthAmerica, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, NorthAmerica, >50K
42, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, NorthAmerica, >50K
21, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Mexico, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,35, NorthAmerica, <=50K
61, Private, 5th-6th, Divorced, Transport-moving, Not-in-family, White, Male,0,1876,56, NorthAmerica, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,30, NorthAmerica, <=50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
39, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,55, NorthAmerica, >50K
57, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, NorthAmerica, >50K
48, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,44, NorthAmerica, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,56, NorthAmerica, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, NorthAmerica, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, >50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, NorthAmerica, <=50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, NorthAmerica, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, NorthAmerica, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, NorthAmerica, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, NorthAmerica, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, >50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
74, Self-emp-inc, Some-college, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, NorthAmerica, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,56, NorthAmerica, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, NorthAmerica, >50K
40, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
48, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, NorthAmerica, >50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, >50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, >50K
18, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,35, NorthAmerica, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
22, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,7688,0,50, NorthAmerica, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, NorthAmerica, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, NorthAmerica, >50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,2829,0,55, Europe, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, NorthAmerica, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, NorthAmerica, >50K
42, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, NorthAmerica, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,55, NorthAmerica, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, NorthAmerica, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, NorthAmerica, <=50K
51, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, NorthAmerica, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
32, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, NorthAmerica, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, NorthAmerica, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, <=50K
64, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, NorthAmerica, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,49, NorthAmerica, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, NorthAmerica, >50K
58, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Europe, >50K
45, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
27, Private, 10th, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Mexico, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, NorthAmerica, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, NorthAmerica, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, NorthAmerica, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,35, NorthAmerica, <=50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, NorthAmerica, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, NorthAmerica, <=50K
29, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,45, NorthAmerica, <=50K
40, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, NorthAmerica, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, <=50K
59, Private, HS-grad, Separated, Sales, Unmarried, Black, Female,0,0,40, NorthAmerica, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, NorthAmerica, <=50K
51, Private, 7th-8th, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,30, NorthAmerica, <=50K
33, Private, 12th, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, NorthAmerica, <=50K
30, Private, HS-grad, Married-spouse-absent, Sales, Unmarried, White, Male,0,0,40, NorthAmerica, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, NorthAmerica, >50K
62, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, NorthAmerica, >50K
28, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, LatinAmerica, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,48,Unknown, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, NorthAmerica, <=50K
50, Self-emp-inc, Bachelors, Widowed, Sales, Unmarried, White, Male,0,0,65, NorthAmerica, >50K
47, Private, 10th, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,2415,55, NorthAmerica, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, NorthAmerica, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, >50K
59, Private, 11th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
47, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,70, NorthAmerica, >50K
44, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,65, NorthAmerica, <=50K
57, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Wife, White, Female,15024,0,35, NorthAmerica, >50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,3464,0,40, NorthAmerica, <=50K
